latenz_ns
58033.5
58178.5
58012
58012.5
57981.5
58038.5
58241
58308.5
58443
58303.5
58277
58443.5
56979.5
56995
57078
57036
56979
57140
57088.5
57093.5
57150.5
57207.5
42668
60593.5
57036
57155.5
57410
57000
57119.5
56927
56766
56937.5
56807.5
56667.5
73429.5
58448.5
58417.5
58443.5
58350
58469.5
57872.5
58355
58184
58308.5
58433
58069.5
58256.5
58599.5
58204.5
58235.5
58225
58438
58209.5
58241
58298
61922
46152
58443.5
57960.5
58106
58230.5
58007
58095.5
58074.5
58054
57799.5
58090.5
57950
57955
57986.5
56569
56735
56724.5
56683.5
56859.5
56724.5
114867
67328
57732
57083
57093
57005
57015.5
56984.5
56911.5
57186.5
80502.5
79836.5
12873
48115
62525
62182
61522.5
61980
62182.5
62670
62753
62712
61211
64586.5
63158
64710.5
63703.5
66045.5
63599.5
63579
63750
63127
72598.5
70308.5
69680.5
61985
58739.5
58236
58370.5
58609.5
58116
58583.5
58438
55867.5
66144.5
58412.5
58396.5
58246.5
58344.5
58189
58474.5
58282
58339.5
58002
57965.5
57960.5
58163
57867
57950.5
58630.5
58282
58209.5
58261.5
58324
58080
58464.5
58324
58521
58204.5
58505.5
58277.5
58449
58375.5
58521
58012.5
57322
49990
43306.5
61309.5
59186
57166
57083
57187
56859.5
57047
56911.5
57337
56917
56807.5
56911.5
56849.5
56999.5
56901.5
56828.5
56823
57643.5
57648.5
76800
66881.5
64627.5
64259
63735
65058.5
63984
64430.5
67785
65723.5
64628
93587
63589.5
68849.5
67598
69259.5
68101.5
64332
65204.5
63381.5
63184
62681
63392
63802
62789.5
64669
64212
65183.5
64628
63501
63454.5
65505.5
62462.5
63677.5
64368.5
64087.5
69166.5
65344.5
63464.5
20516
63075.5
64109
79790.5
61216.5
62904
62244
61216
62348
61392.5
67302
63610
64627.5
62691
69228.5
60728
57155.5
57296
56865
57156
57057
56896
57213
57197
56891
57077.5
57031
57031
56714
57145
57088.5
57192
56896
57088
58776
44900.5
57244
41479
58500.5
58480
58391.5
58594
58453.5
58708.5
58796.5
58625
58698
58589
59352
58916
58365.5
58770.5
58267
58355.5
58334
58158
58173.5
58350
58287.5
57981
58230.5
58251.5
78918
69124.5
65666.5
67987.5
59295
43187.5
72661
115500
58375.5
58142.5
58080
58246
58215
58235.5
57026
56870
56823.5
56968.5
56943
56953.5
57088
56943
56823
57134.5
56948
57072.5
57036
57098.5
58620
57005
57000
56989.5
56886
56828.5
57051.5
56865
61606
79224.5
61118
71414.5
60941
57571
57171.5
57130
56994.5
59020
56761
56615.5
70002.5
58500.5
58287.5
58500.5
58620
58531.5
58261.5
58573
57161
57321.5
57462
57124
57285.5
57317
57264.5
57316.5
60738.5
57155.5
57051.5
56994.5
57259.5
57228.5
86427
71689.5
63766
58210
57051.5
56974
92165
163408
72593.5
66243
63101
58438.5
58220.5
58230.5
58199.5
58438.5
58589
58391.5
58313.5
58277
58225.5
58490.5
58090.5
58370.5
58568
58511
58152.5
58760.5
58313.5
58240.5
70532
62187.5
60878.5
57254.5
56943
56885.5
56937.5
56756
56916.5
56797.5
56553.5
56750.5
56808
56828.5
56626
56823.5
57135
56724.5
56818
57145
56932
57052
58069.5
58319
58459
58199.5
58064
58292.5
58137
58422.5
58256.5
58303
60079
58776
66938.5
64082.5
58537
58516
58292.5
58594
58485
58137
58080
58121.5
58718.5
59336.5
58225.5
58241
58241
58173.5
58256.5
58625.5
58578.5
58350
58449
58054
62909.5
58355
58064
58298
58241
60131.5
58479.5
58350
58656.5
63096
40778
66943.5
58350
58075
58272
58454
58018
58173.5
58345
58168
58178.5
58251
58116
58002
58059
58080
57997
58080
58443.5
58282.5
58292.5
58303
58552.5
58184
56828.5
57077.5
57026
57057
56932.5
57046.5
56917
57150.5
56880.5
50888
67966.5
63392
57384
56906
57233.5
57161
57384
155754
72692
56418
55904
54772.5
55037
55083.5
71861
56709
117432
75023.5
62961
67852.5
67666
64139.5
57171.5
56979.5
56693.5
56595
56574
56719.5
57124.5
55878
56703.5
56361.5
56605.5
56470.5
56366
56340.5
56397.5
60068.5
56325
56138
56132.5
54772.5
54803
54704.5
54466
54637
54840
54783
54907
54621.5
54663
54554
54575
54933
54569.5
54621.5
54637.5
99989.5
69846.5
60484
55099.5
54684
120164
57332
56517
56257.5
56963.5
56304.5
56101.5
56194.5
56044.5
56210.5
56273
56148.5
56319.5
56003
56065
55920
55940.5
56024
55940.5
56174.5
56029
56133
56013.5
55997.5
56049.5
55847
55868
58822.5
60993
56075.5
56070.5
55982
56127.5
56091.5
56164
56049.5
55967
55780
56060
55966.5
55946
56169
59736.5
55852
55873
55831.5
55863
55956.5
55810.5
55733
55764
55961.5
55644.5
55764
55909.5
54601
54741
54596
54912.5
54471
54517.5
54803.5
37408
34225
53869
63366
55914.5
54824
54757
55037
54803.5
54798.5
54590.5
54725.5
49034.5
56309.5
56200.5
56023.5
54834.5
54975
54663
54969.5
54896.5
54912.5
54746
54746
54554
54658
54725
54761.5
54658
54741
54549
122723
45970.5
54834.5
58147.5
100728
66138.5
59368
58900
58495.5
58360.5
58536.5
58412
58401.5
58220
59954.5
58557.5
58298
58178.5
57945
58422.5
58391
58189
58179
58277.5
58173.5
58215
58189
58355
58215
58511
58495.5
58355
60183
57955.5
58090.5
58734
44781.5
58614.5
58116.5
57934.5
59887
57960.5
56579.5
57010.5
56849
56958.5
56937.5
56947.5
57026
56657
56968.5
56849.5
56844
56828.5
56854.5
56880.5
56989.5
57072.5
58630
56963.5
56953
56647
56740.5
56631
62125
58480
58573
60162.5
58661.5
87829
66019
59191.5
59217
58552.5
58500.5
58438
58521
58401.5
58656
58360.5
58438
58495.5
58319
58506
58635.5
58562.5
57919
58225.5
58386.5
58542
59092.5
58339.5
58677
58417.5
58552.5
58433
58490
68849.5
57078
57140
58848.5
58988.5
58282.5
56652
57119
56890.5
57010
56958.5
57026
57062.5
56943
56969
56932
56891
56864.5
57561
43115
78544.5
62514.5
76041
76753.5
71772.5
61969.5
57753
57093
57083
57021
88052
55966.5
66954
64689.5
59414.5
58843.5
42980
58272
58848.5
58428
58085
58505.5
58459
142398
58267
38140.5
80684
66274
62550.5
58355
57342.5
57311
57062.5
57109
57052
57026
56808
57031
57015.5
56818.5
56844
56787
82205.5
68709
59752
58230.5
58578.5
59170
54232
58812
58220.5
58116.5
58282.5
58267
58329
57986.5
58153
59902.5
57789.5
57945
58038.5
57940
58516.5
57898
57981.5
58079.5
58376
58449
56994.5
57047
56870
57010.5
57036
56849.5
58563
56995
56979
56947.5
56953
56797.5
56932.5
46671.5
60728
57015.5
56849
56761
56818
56901.5
56735
56714.5
56195
58235.5
58386.5
58682.5
58355
58199.5
58396.5
58422.5
58573
58303
58495.5
58106
58365.5
58479.5
58230.5
58355
58402
58562.5
58204.5
58433.5
58589
58407
58469.5
57015.5
57425.5
46895
57524.5
57405
57659
66949
56839
56995
56672.5
56709
56698.5
56833.5
56870
57036.5
56823
56870
56756
56709
66570
65594
58438.5
58599
58360
58194
58163
58194
58184
58017.5
57955.5
58132
58375.5
57945
58329
58485
68153.5
60411.5
58386
58049
58142.5
58204.5
57872
58054
58075
58329
58111
58194.5
58132
58500.5
58230.5
58007.5
58158
101756
65951.5
58022.5
59315.5
57285.5
57238.5
57140
56989.5
56958.5
57420.5
57067.5
57145.5
57181.5
57104
80870.5
64944.5
60915
71399
61258
56994.5
56605
57088.5
58531.5
58131.5
58339.5
58116.5
58334.5
58246
59435
58303
58111
58033.5
57690.5
58007
58293
58204.5
58153
59684.5
58215
58344.5
58282.5
58095.5
58121.5
58397
58158
58204.5
58132
60266
58349.5
57877.5
57934.5
58121.5
57883
58236
57929
57955.5
56428.5
56776.5
56740
56709
56787
56542.5
56724.5
57078
56683
56714.5
57057
56771.5
56735
56812.5
56776.5
56844
58599
56974
56859.5
56942.5
56771
56642
57207.5
58568
58360.5
43826
64191.5
58843.5
57150.5
57306.5
56969
57036.5
57020.5
57337
57295.5
57207.5
57140
67016.5
57670
56766.5
57078
57140
58417.5
56709
56776.5
57078
115828
70298.5
64445.5
59508
58516
58604
58578.5
58412
58360.5
58246
58371
44921.5
63953
58272
58225
58282.5
58262
58064
58775.5
58241
58168.5
58251.5
58095.5
58054
58158
58090.5
58266.5
57997
58199
59871
58448.5
58241
58179
58157.5
58111
58391.5
57026
56875.5
57134.5
73206.5
57026
57124.5
57233.5
56963.5
59056
56917
57648.5
57841
57343
56854.5
56932.5
57020.5
56719
57083
56922
56906.5
57078
62088.5
58640.5
58225
58563
58319
58179
58386.5
59913
58298
58251.5
58308.5
58407
58480
58630
58355.5
58994
60240
57986.5
58464.5
58319
62441.5
41796
58428
58256.5
58256.5
58173.5
58085.5
58075
58132
58085
58225.5
57939.5
58012.5
58183.5
58100.5
57976
58111
58157.5
57986.5
58241
58220.5
59180.5
58957.5
58511
58443.5
58651
57903
58350
58266.5
58303
58344.5
58126.5
56766.5
57041.5
42398
59907.5
56896
56891
56834
58542
56875
56989.5
56818
56657.5
56688
56693.5
56657
56854.5
57010
56673
56973.5
57259.5
56756
56797.5
74421
70755
68968.5
63309
56548.5
56808
56600
56512
56433.5
56335.5
56496
56355.5
56439
58993.5
56574
56361.5
56616
56247
56444.5
56408
56190
43738
57758
57732
57238.5
57555.5
57394.5
57322
57908.5
57908.5
57332
57633.5
57503.5
57524
57467
57368.5
57773.5
57643.5
57503.5
57399.5
57669.5
57534.5
57535
57748
57685.5
57820
57519
38773.5
55691
56179.5
56112
56241.5
56511.5
64072.5
56247
58080
56272.5
56159
56397.5
56205.5
56320
56397.5
56267.5
56143
57783.5
56382
55961
55982
56003
68148.5
57867
57836
57789
57898
57950
57857
57965.5
57659.5
57939.5
57934.5
62712
42299.5
61606
57918.5
57566
57586.5
57758
57716.5
57888
57701
57690.5
57700.5
57654.5
57675
57503.5
57716.5
57882.5
46666.5
57472.5
57467
57623
57306.5
57732
57613
57701
57633.5
57742.5
57467
57674.5
57566
57555.5
58240.5
57680
57373.5
57628
42185
62878
57820.5
57768.5
57457
56163.5
56304
56086
56054.5
56158.5
56117
56081
56179.5
56231.5
56226.5
55997.5
56356
56086
56065.5
56169
56112
56133
56215.5
198391
71949.5
62686
63397.5
61455.5
66409
68693.5
43966
62888.5
65111
67110
68081
63740
63205
64202.5
65510.5
58588.5
74748.5
60505
58552.5
58895.5
58635.5
58235.5
58401.5
58599.5
58402
58490
58350
58713
58573.5
58407
58526.5
58791
58256.5
58433
58345
58391
58381
58475
60235
58802
58064.5
58251.5
58215
58225.5
57851.5
58396.5
58469.5
58137
56667.5
56834
56927
56719.5
58615
56942.5
56886
56922
56802.5
56953
56958.5
57062
57218
58703
57114
57005.5
56984.5
56958
57166
57088
56755.5
56823.5
61741
58500.5
60707.5
58199.5
58480
58703
58319
58537
58490
58474.5
58438.5
58573
58178.5
58594
58537
58417
60011.5
58324
58687.5
58490
58480
58500.5
58422.5
58199.5
58599.5
58552.5
58397
58573
58313.5
58760
58454
58495
58734.5
58749.5
60292
60396
58646
58754.5
58864
58194
58433
58365.5
56750.5
56880.5
56750.5
56735
56823
56818
56833.5
56880.5
56870
58547.5
56730
56797.5
57015.5
57025.5
57103.5
57374
57160.5
77849
73714.5
59949
58801.5
58339.5
58345
58339.5
58438
58288
41365
63049
58204.5
58204.5
58075
58744.5
57950
58002
58163
57991.5
57872
56766.5
56750.5
56885.5
57010
56782
56693.5
56891
57041
56880.5
57103.5
56984
56948
56995
57114
56828.5
57036.5
57051.5
56859.5
57150.5
56787
56673
56865
58142
42294.5
63688
58475
58500.5
58599
58568
58329
58350
58287.5
58438.5
60017
58199
58552.5
62255
58214.5
58049
58179
58048.5
58246
58391.5
58074.5
58038.5
58095.5
58173.5
58189
58168
58194
60230
58152.5
58293
58365.5
58142
58147.5
60235
58033
58157.5
58028
58485
58095.5
58002
58365.5
58251.5
58173.5
58002
57924.5
58137
58236
58111
57763
58147.5
58012
58106
58319
60058
58137.5
58241
58339.5
56989.5
56953
57020.5
56948
57104
56901
57270
56979
57316.5
57394.5
45737
55125.5
54954
56641.5
54881
55089
54850
54730.5
54829
54949
54580
54772
88363.5
55073.5
55088.5
55374.5
55265.5
54840
55006
55110
55104.5
54959
55073.5
54892
54834.5
55031.5
54933
54606
54819
96012.5
91510
65448.5
59347
56200
52534.5
58225.5
58048.5
58199
58236
57825.5
58111
58168.5
58095.5
58090
58100.5
58204.5
57804.5
58339.5
57976
58080
57945
58002
58402
58589
58344.5
58511
58152.5
58495
57934.5
58469.5
56890.5
57233.5
57067
57301
56994.5
57207.5
45171
61122.5
57384
56943
56870
56792
57363.5
57171
56745.5
56844
56875.5
57135
56932
56901.5
56771.5
56854.5
58391.5
58391.5
58505.5
58132
58376
58329
58267
58199.5
58127
62572
58365.5
58469.5
58173.5
58412
58308
58526.5
58194
58827.5
43883
58396.5
58531.5
58251
58204.5
58033
57758
59700.5
58023
57867
58635.5
58074.5
57996.5
57924
57940
57924.5
58017.5
58163
58111
58111
58100.5
58168
58573.5
58173.5
59835
58033.5
58386
58235.5
58059
57997
58199.5
58376
58225
46573
64181
57005
57171.5
56730
56860
56834
56709
56896
58526.5
56901
56823.5
56834
56901
56750.5
57197
56880.5
56834
57046.5
56610.5
56860
56781.5
56828.5
56818
56434
57015.5
57109
57093.5
57135
57155.5
57072.5
56859.5
68786.5
58428
56704
56574
56517
35741
56242
56174
56205.5
56065.5
56215.5
56330
56179
56153.5
56148.5
56122.5
56408
56112
56148
56252
56221
56153.5
56029
56184.5
56200
56241.5
56049.5
56283
56137.5
56220.5
58433
106044
68678
61901.5
56496
56018.5
56003
56091
56112
56096.5
54460.5
54642.5
54517.5
54694.5
54746.5
54922.5
54704.5
62172
59056
54699.5
54575
54741
54476.5
54648
54507.5
54902
54627
54621.5
54393
54237.5
54715
54751.5
54383
33918.5
58183.5
60489.5
56257
56465
56475.5
56298.5
56174
56236.5
55930
56402.5
56185
56112
56231.5
57685
56117
55961.5
60042.5
56076
55759
55727.5
55738.5
55717
55618.5
55712
55836.5
55660
55899
55691
55577
55889
55727.5
55909.5
55670.5
55815.5
55759
49953
61138.5
67172.5
60245
56340
56164
56034
56133
56008
55748.5
56070.5
56470
56086
55940.5
54450
60146.5
54959.5
54948.5
54741
54803.5
54933.5
54891.5
56647
54767
54606
54663
54684
54917.5
54637
54730.5
54725.5
55421
54803.5
54632
56589.5
57732
113776
72946.5
69358.5
72105.5
73730.5
74899
63630.5
63392
63314
62457.5
62239
62587.5
62343
64706
62976.5
64228
64077.5
63091
64571
37257.5
64414.5
65827.5
67162
67447.5
73102
59772.5
64306
60302.5
58267
58256.5
59876.5
58464.5
58288
58085
58059
58158
58313.5
58339.5
58287.5
58199.5
58152.5
58329
58199
58261.5
57846
58505.5
58422.5
58277
58510.5
58371
58345
58682
58391.5
58303.5
58594
58485
58791
58588.5
58381
58173.5
59160
56890.5
56922
57005
56922
56818
56974
57140
56937.5
57010.5
57046.5
56932.5
56709
56994.5
56984
56927
57171.5
58469.5
56620.5
56787
56730
59980.5
58329
58121.5
58739.5
58495.5
58428
58350
58615
58464
58776
58594
58765.5
60645
58568
58318.5
58500.5
58609.5
62924.5
58339.5
66263.5
66295
64955
68185
67406
58724
58583.5
58588.5
58371
58220
58272
58204.5
58324
56974
57301
57296
57088
57036
57176.5
57129.5
57217.5
57238.5
57213
57275
57109
86431.5
96111
69046.5
58100.5
125050
68585
53199
84644.5
91442.5
53817
54445
51978.5
49501.5
49740.5
56698.5
47440.5
57389.5
57145.5
59144.5
82615.5
74088.5
61979.5
57124.5
57207.5
56688.5
56771.5
59170.5
56844
66160
57223
61247.5
58775.5
77147.5
57264.5
56688.5
56901
57358
60967
57358.5
57026
56963.5
57067.5
56891
58661.5
56995
56885.5
68123.5
61834
57716.5
57405
57005
56823.5
56968.5
56963.5
56834
89141.5
61268.5
57529.5
57555.5
57223
59061.5
56942.5
58703
62182
65552
62597.5
58469.5
57046.5
53624.5
57005
56766.5
56958.5
74177.5
60847
58054
57269.5
57602
56963.5
56912
56989.5
57109
95067
57155.5
57202.5
58563
57457
56912
56761
56922
57265
61346.5
51901
57249
57104
57498.5
60510
61061
69004.5
58090
61465.5
51755.5
57114
57129.5
57020.5
56652
56922
56807.5
56942.5
56771.5
79048
56880.5
57010
56989.5
56787
57223
56610.5
56465
57051.5
82158.5
56917
56870.5
56911.5
56963.5
56574
56616
56558.5
56740.5
71383.5
57685
82896.5
61823.5
56984.5
56875.5
56937.5
56864.5
90035.5
77469
70672
58054
56973.5
56771.5
56724.5
56766.5
63823
42398
57960.5
57488
57051.5
57160.5
57124.5
56714.5
56802.5
56652
93171.5
57426
57348
57358
57130
57270
88945
72941
86717.5
57244
57046.5
57140
57166
56969
56901
56963.5
56740.5
69067.5
57379
57160.5
57161
57083
57010.5
56812.5
56620.5
56870
53245.5
57493
57425.5
57140
57160.5
56963.5
56916.5
56963.5
56911.5
88898
57410
57259.5
59986
57025.5
56906.5
56626
56849
56688
69924.5
57020.5
57072.5
57129.5
56948
58568.5
56792
56813
56553.5
80528
57306
57072.5
56755.5
57374
56787
56984.5
56818
56896
83124
57129.5
57108.5
59004.5
57093.5
56968.5
56943
56901
57181.5
88098.5
58209.5
58941.5
57088
57093.5
56906.5
56376.5
56610
56782
77848.5
56906.5
57067
56953
56943
56823
56756
56880.5
56818
79286.5
57347.5
56984
56989.5
57046.5
56740.5
56621
56776.5
56652
81857.5
57051.5
57025.5
57046.5
56999.5
42247.5
60806.5
56963.5
56849
89900.5
57072.5
56776.5
56828.5
56906.5
56693.5
61309.5
56750.5
56776.5
90887.5
76130
90545
72146
61102
57332.5
56631.5
57503.5
41292
57218
56839
56958.5
56787
57566
56756
56699
56896
80538
57482.5
46630
57057
56859.5
36193
56636.5
56761
58516.5
79500
65531
57659
57015.5
56875
56911.5
57015
57119
56875
76166
57166
56678
56984
56818.5
56828.5
57000
58827.5
56839
72344.5
57217.5
56932
57129.5
57566
57010
58713.5
80019
63008
51573.5
57161
57223.5
57181.5
57031
56974
57088
56792
56709.5
104928
59347
56974
56963.5
56891
56693.5
57181.5
56797
58807
63516.5
57270
57238.5
57000
57400
62026
61668
60930.5
62363.5
69613
60661
60515.5
60842.5
48832
78420
65168
60878.5
77199.5
61450
60681.5
60505
60312.5
60354
60292
60717.5
60141.5
53988.5
60525.5
60666
60260.5
59970.5
60629.5
60245.5
59980.5
60967
46173
57135
79058.5
60074
60198.5
59996
60261
61148.5
59944.5
63703.5
95971
60718
60017
63304
63153
59949
62924.5
60105
79167.5
48670.5
65168
60328.5
60182.5
59840
59435.5
59788
59835
81576.5
60910
59731
60027
60011.5
60920.5
60401
59824.5
59809
32786.5
39983.5
60261
60256
83674.5
95785
74733
66803
89365.5
60982.5
59040.5
57155.5
56615.5
56932
56844
56735
56875.5
72391
61138.5
57119.5
56678
67634.5
56896
56989.5
56922
61460
51152.5
57503.5
57072.5
57192
57021
56766.5
56927
56730
56875
78497.5
41484
66741.5
57586.5
57202.5
57015.5
56729.5
56875
56937.5
71046
57067.5
56880
57020.5
71269.5
57156
57057
57057
56937.5
49496.5
57430.5
57254
58682.5
56994.5
56833.5
56838.5
56839
56880.5
84095
57638.5
58848.5
57109
57249.5
57145.5
58412
70480
69311
62161
57441.5
57218
57020.5
56838.5
56751
56958.5
56776.5
59601.5
55660
57389
58796.5
56911.5
56901
56849
56636
56859.5
56891
67172.5
57519
57269.5
57150.5
57057
57441
56984.5
56927.5
56927.5
81602.5
57420.5
57228.5
59632.5
57140
56781.5
56834
56979
56750.5
77277
60733.5
57358
57285.5
56833.5
57114
56911.5
57140.5
57093
25200
63610
58594
58324
58189
58479.5
58147.5
58251
58220
58308.5
58230.5
58267
58375.5
58121.5
58324
58199.5
58142
59793.5
59861
60063.5
57929.5
57799.5
58074.5
58521.5
57857
58183.5
58080
57950
57940
57924
56683
57000
56932
56979
57135
58817.5
56812.5
77703.5
70942
42413.5
66055.5
58272
57233.5
67136
61263
70610
61128
57503.5
56995
83617
78336.5
57285.5
68081
59742
93000.5
60494.5
57337.5
37880.5
70315
74068.5
57836
57524.5
56896
57239
57233.5
57176.5
56807.5
58412
56813
57031
57010.5
56886
57285.5
56922
57077.5
57026
69670
53759.5
58464
58640.5
58744.5
58698
60624.5
59637.5
60276
58199
58625.5
58251.5
58189
58158
58433
58183.5
58054
59939
57986.5
58262
58158
58345
58220
58401.5
58350
58355
58427.5
58521.5
58391.5
58433
58563
58573
58594
58318.5
58376
58381
58578.5
58334
58604.5
80652
59783
57373.5
57036.5
57233.5
57036
57187
56932.5
57046.5
57083
57077.5
56880.5
100333
15401.5
72194
79338
66871
51417.5
117406
68652
64109
59170.5
58531.5
58412
58376
58614.5
58983.5
58558
58448.5
58428
58298
64134.5
58802
58194
58557.5
58178.5
58090
58111.5
58215
58137
58033
58074.5
57965.5
58028
59513.5
58204.5
58215
58106
58402
58298
58350
58194
58137
58111
58194
58396.5
58350
58256.5
56673
56984.5
57005.5
57223.5
58215
57083
57020.5
53723
57311
57249
56797
56792
56839
56740
57005
56797.5
56594.5
56901
56797.5
56465
56750.5
58329
56408
58479.5
56771.5
57041.5
57280
57431
57098.5
57145
58651
57078
56958.5
57160.5
57046.5
57130
56974
56870
57135
57041.5
79546
63755.5
60790.5
57207.5
57021
68501.5
58563
60079
58537
58412
58412
58313.5
58241
58246
58277.5
60006
58288
58230.5
58075
58745
58152.5
58339.5
58313.5
58360
58547.5
58132
58371
58137
58667
58401.5
58121.5
58474.5
59258.5
61294
58542
56859.5
57067
57036
57010
56808
56818
58957.5
56807.5
56963.5
56890.5
56948
57015.5
56984.5
56963.5
57031
57005.5
56932
77220.5
67406
58812
129422
76783.5
65780.5
67151.5
63906
59113.5
58573
58755
58417.5
62042
58723.5
58666.5
58537
58448.5
58542.5
58225.5
58365.5
58235.5
60338.5
58272
58490
58531.5
37288.5
58381
58220
58594
58417.5
58391.5
58261.5
58251.5
58537
58474.5
58251.5
58324
58397
57976
58474.5
58401.5
58454
58459
58521.5
58490
58931.5
55442
59025
58599
58272
57893
58189
58288
58018
58210
58350
58095.5
58266.5
58225.5
57010.5
57171.5
57000
57093.5
57233.5
57259.5
57394.5
57104
56969
57077.5
56984
57135
57254.5
57114
57410
57067.5
56979
56880.5
57119.5
57140
59425
56828.5
60442.5
56724.5
57093
56891
56916.5
56958
57093
56828.5
56745.5
57031
57062.5
56854.5
56709
66087
56838.5
57103.5
57207.5
57005.5
57218
57270
57301
57145.5
57119.5
57420.5
57088.5
57233.5
57078
57150.5
57025.5
57202
56953
80024
